Year,Style,Medal,Producer,Region,Product,Points,Status,Website,Facebook,Instagram,Google,Yelp,TripAdvisor,Untappd
2021,Traditional French Cider,🥈 Silver,Cidrerie de Rozavern,France,Finisterrae,42,Active,"<a href=""https://www.rozavern.fr/"">Website</a>","<a href=""https://www.facebook.com/cidreriederozavern"">Facebook</a>","<a href=""https://www.instagram.com/cidrerierozavern"">Instagram</a>","<a href=""https://maps.google.com/?cid=2631934440861688338"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g1842069-d6157429"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-de-rozavern/357316"">Untappd</a>"
2021,Traditional French Cider,🥈 Silver,Cider Sekt,Czechia,Cider Talk Semi Dry,41,Active,"<a href=""https://www.cidersekt.cz/"">Website</a>","<a href=""https://www.facebook.com/cidertalk/"">Facebook</a>","<a href=""https://www.instagram.com/cidertalk/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1744130511388226457"">Google</a>",,,"<a href=""https://untappd.com/w/provoco/396367"">Untappd</a>"
2021,Traditional French Cider,🥈 Silver,Les Vergers de Kermao,France,Kermao AOP Cornouaille,41,Active,"<a href=""https://www.cidre-bretagne.com/"">Website</a>",,"<a href=""https://www.instagram.com/kermao.cidre/"">Instagram</a>","<a href=""https://maps.google.com/?cid=11761800243914556755"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2184442-d8603735"">TripAdvisor</a>","<a href=""https://untappd.com/w/les-vergers-de-kermao/240565"">Untappd</a>"
2021,Traditional French Cider,🥈 Silver,Angry Orchard,United States,Dear Brittany,38,Active,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>","<a href=""https://untappd.com/w/angry-orchard-cider-company/16455"">Untappd</a>"
2021,Traditional French Cider,🥈 Silver,Cidrerie Berri,Basque Country,Cidre pétillant,38,Active,"<a href=""https://txopinondo.fr/"">Website</a>","<a href=""https://www.facebook.com/txopinondo"">Facebook</a>","<a href=""https://www.instagram.com/txopinondo/"">Instagram</a>","<a href=""https://maps.google.com/?cid=14446292626809718341"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g1118261-d2139433"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-txopinondo/215570"">Untappd</a>"
2021,Traditional French Cider,🥈 Silver,Cider Sekt,Czechia,Cider Talk Bitter Sweet,38,Active,"<a href=""https://www.cidersekt.cz/"">Website</a>","<a href=""https://www.facebook.com/cidertalk/"">Facebook</a>","<a href=""https://www.instagram.com/cidertalk/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1744130511388226457"">Google</a>",,,"<a href=""https://untappd.com/w/provoco/396367"">Untappd</a>"
2021,Traditional French Cider,🥉 Bronze,Au Pressoir du Bélon,France,Cidre AOP Cornouaille,31,Active,"<a href=""https://www.cidre-belon-bretagne.fr/"">Website</a>","<a href=""https://www.facebook.com/pressoirdubelon/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=3283810982033688807"">Google</a>",,,
2021,Traditional French Cider,🥉 Bronze,Cidrerie de Rozavern,France,Aod,30,Active,"<a href=""https://www.rozavern.fr/"">Website</a>","<a href=""https://www.facebook.com/cidreriederozavern"">Facebook</a>","<a href=""https://www.instagram.com/cidrerierozavern"">Instagram</a>","<a href=""https://maps.google.com/?cid=2631934440861688338"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g1842069-d6157429"">TripAdvisor</a>","<a href=""https://untappd.com/w/cidrerie-de-rozavern/357316"">Untappd</a>"
2021,Traditional English Cider,🥇 Gold,Oliver's Cider and Perry,England,Gold Rush #9,46,Active,"<a href=""https://www.oliversciderandperry.co.uk/"">Website</a>","<a href=""https://www.facebook.com/oliversciderandperry"">Facebook</a>","<a href=""https://www.instagram.com/tomoliverscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7135495925516207657"">Google</a>",,,"<a href=""https://untappd.com/brewery/6568"">Untappd</a>"
2021,Traditional English Cider,🥇 Gold,Angry Orchard,United States,Bitter Steve,45,Active,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>","<a href=""https://untappd.com/w/angry-orchard-cider-company/16455"">Untappd</a>"
2021,Traditional English Cider,🥈 Silver,Oliver's Cider and Perry,England,The mayflower cider-The fifth voyage,43,Active,"<a href=""https://www.oliversciderandperry.co.uk/"">Website</a>","<a href=""https://www.facebook.com/oliversciderandperry"">Facebook</a>","<a href=""https://www.instagram.com/tomoliverscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7135495925516207657"">Google</a>",,,"<a href=""https://untappd.com/brewery/6568"">Untappd</a>"
2021,Traditional English Cider,🥈 Silver,Ross on Wye Cider & Perry,England,Bastet 2020,40,Active,"<a href=""https://rosscider.com/"">Website</a>","<a href=""https://www.facebook.com/pages/Ross-On-Wye-Cider-Perry-Co/230745910360675"">Facebook</a>","<a href=""https://www.instagram.com/rosscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15438292382118860282"">Google</a>",,,"<a href=""https://untappd.com/brewery/12570"">Untappd</a>"
2021,Traditional English Cider,🥈 Silver,Berryland,Ukraine,Pet-nat apple cider,40,Inactive,"<a href=""http://berryland.shop/"">Website</a>","<a href=""https://www.facebook.com/ciderua/"">Facebook</a>","<a href=""https://www.instagram.com/berrylandcidery/"">Instagram</a>",,,,"<a href=""https://untappd.com/BerrylandUA"">Untappd</a>"
2021,Traditional English Cider,🥈 Silver,Berryland,Ukraine,Berryland Barrel fermented apple cider,39,Inactive,"<a href=""http://berryland.shop/"">Website</a>","<a href=""https://www.facebook.com/ciderua/"">Facebook</a>","<a href=""https://www.instagram.com/berrylandcidery/"">Instagram</a>",,,,"<a href=""https://untappd.com/BerrylandUA"">Untappd</a>"
2021,Traditional English Cider,🥉 Bronze,Ross on Wye Cider & Perry,England,Dancing Required,34,Active,"<a href=""https://rosscider.com/"">Website</a>","<a href=""https://www.facebook.com/pages/Ross-On-Wye-Cider-Perry-Co/230745910360675"">Facebook</a>","<a href=""https://www.instagram.com/rosscider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15438292382118860282"">Google</a>",,,"<a href=""https://untappd.com/brewery/12570"">Untappd</a>"
2021,Traditional English Cider,🥉 Bronze,Gutshof Kraatz,Germany,Apfel Cider 2020,33,Active,"<a href=""https://gutshof-kraatz.de/"">Website</a>","<a href=""https://www.facebook.com/GutshofKraatz/"">Facebook</a>","<a href=""https://www.instagram.com/gutshof_kraatz/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4340203013602665820"">Google</a>",,"<a href=""https://www.tripadvisor.com/Restaurant_Review-g12097270-d10525275"">TripAdvisor</a>","<a href=""https://untappd.com/w/kelterei-gutshof-kraatz/210948"">Untappd</a>"
2021,Traditional English Cider,🥉 Bronze,Eden Ciders,United States,Cinderella`s Slipper,30,Active,"<a href=""https://www.edenciders.com/"">Website</a>","<a href=""https://facebook.com/edenspecialtyciders"">Facebook</a>","<a href=""https://www.instagram.com/edenciders/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1133141626652589768"">Google</a>","<a href=""https://www.yelp.com/biz/northeast-kingdom-tasting-center-newport"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g57335-d4675348"">TripAdvisor</a>","<a href=""https://untappd.com/w/eden-specialty-ciders/13108"">Untappd</a>"
2021,Modern Cider,🥇 Gold,Sagar Iraultza,Basque Country,Musker,48,Active,,,,,,,"<a href=""https://untappd.com/w/sagar-iraultza-s-l/497642"">Untappd</a>"
2021,Modern Cider,🥇 Gold,Cidérka,Czechia,Rehek,47,Active,"<a href=""https://www.ciderka.cz/"">Website</a>","<a href=""https://www.facebook.com/ciderka.cz"">Facebook</a>","<a href=""https://www.instagram.com/ciderka.cz/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4045068491840478725"">Google</a>",,,"<a href=""https://untappd.com/w/ciderka/463341"">Untappd</a>"
2021,Modern Cider,🥇 Gold,Angry Orchard,United States,Understood in Motion 4,47,Active,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.yelp.com/biz/angry-orchard-walden-2"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>","<a href=""https://untappd.com/w/angry-orchard-cider-company/16455"">Untappd</a>"
2021,Modern Cider,🥇 Gold,Alde Sider,Norway,Alde sider,46,Active,"<a href=""https://www.aldesider.no/"">Website</a>","<a href=""https://www.facebook.com/aldesider"">Facebook</a>","<a href=""https://www.instagram.com/aldesider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7838999053969928967"">Google</a>",,,"<a href=""https://untappd.com/Alde_hardanger"">Untappd</a>"
2021,Modern Cider,🥇 Gold,Cidérka,Czechia,Červenka,46,Active,"<a href=""https://www.ciderka.cz/"">Website</a>","<a href=""https://www.facebook.com/ciderka.cz"">Facebook</a>","<a href=""https://www.instagram.com/ciderka.cz/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4045068491840478725"">Google</a>",,,"<a href=""https://untappd.com/w/ciderka/463341"">Untappd</a>"
2021,Modern Cider,🥇 Gold,Urban Farm Fermentory,United States,Super Dry Cidah,46,Inactive,"<a href=""https://www.fermentory.com/"">Website</a>","<a href=""https://www.facebook.com/urbanfarmfermentory"">Facebook</a>","<a href=""https://www.instagram.com/fermentory/"">Instagram</a>",,"<a href=""https://www.yelp.com/biz/urban-farm-fermentory-portland"">Yelp</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g40827-d4509600"">TripAdvisor</a>","<a href=""https://untappd.com/w/urban-farm-fermentory/10661"">Untappd</a>"
2021,Modern Cider,🥇 Gold,Ulvik Frukt & Cideri,Norway,Gravenstein,46,Active,"<a href=""http://www.hakastadsider.no/"">Website</a>","<a href=""https://www.facebook.com/pages/Ulvik-Frukt-Cideri/191311970916027"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=8381380851022975775"">Google</a>",,,"<a href=""https://untappd.com/brewery/60198"">Untappd</a>"
2021,Modern Cider,🥇 Gold,Åkre Gård,Norway,Edel sider 6.5,45,Active,"<a href=""https://aakre-gard.no/"">Website</a>","<a href=""https://www.facebook.com/EdelSider/"">Facebook</a>","<a href=""https://www.instagram.com/edelsider"">Instagram</a>","<a href=""https://maps.google.com/?cid=10200668651455703399"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g21171125-d21170815"">TripAdvisor</a>","<a href=""https://untappd.com/Aakre_Gard"">Untappd</a>"
2021,Modern Cider,🥇 Gold,Wata Lebanese Cider,Lebanon,Wata Lebanese Cider Brut,45,Active,"<a href=""https://www.wata.com.lb/"">Website</a>","<a href=""https://www.facebook.com/watacider"">Facebook</a>","<a href=""https://www.instagram.com/watacider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4521420921498637695"">Google</a>",,,"<a href=""https://untappd.com/w/wata/513914"">Untappd</a>"
2021,Modern Cider,🥇 Gold,Hera Cider,Galicia,SL Hoppy Cider,45,Active,"<a href=""https://heracider.com/"">Website</a>","<a href=""https://www.facebook.com/heracider/"">Facebook</a>","<a href=""https://www.instagram.com/heracider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2781404824572044242"">Google</a>",,,"<a href=""https://untappd.com/heracider"">Untappd</a>"
2021,Modern Cider,🥇 Gold,Ulvik Frukt & Cideri,Norway,Kvitanesen - Poesider,45,Active,"<a href=""http://www.hakastadsider.no/"">Website</a>","<a href=""https://www.facebook.com/pages/Ulvik-Frukt-Cideri/191311970916027"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=8381380851022975775"">Google</a>",,,"<a href=""https://untappd.com/brewery/60198"">Untappd</a>"
2021,Modern Cider,🥇 Gold,Sidra Trabanco,Asturias,Pecado del paraiso dulce,45,Active,"<a href=""https://www.sidratrabanco.com/"">Website</a>","<a href=""https://www.facebook.com/sidratrabanco/"">Facebook</a>","<a href=""https://www.instagram.com/sidratrabanco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8706552013547802387"">Google</a>",,,"<a href=""https://untappd.com/brewery/6382"">Untappd</a>"
2021,Modern Cider,🥈 Silver,Jaanihanso,Estonia,Jaanihanso Sec Methode Traditionnelle 2017,44,Active,"<a href=""http://www.jaanihanso.ee/"">Website</a>","<a href=""https://www.facebook.com/Jaanihanso"">Facebook</a>","<a href=""https://www.instagram.com/jaanihanso/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7606641832512391290"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g274956-d12851482"">TripAdvisor</a>","<a href=""https://untappd.com/Jaanihanso"">Untappd</a>"
2021,Modern Cider,🥈 Silver,Au Pressoir du Bélon,France,Cidre Blanc,44,Active,"<a href=""https://www.cidre-belon-bretagne.fr/"">Website</a>","<a href=""https://www.facebook.com/pressoirdubelon/"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=3283810982033688807"">Google</a>",,,
2021,Modern Cider,🥈 Silver,Exner Cider,Asturias,Exner craft apple cider,43,Active,"<a href=""https://exnercider.com/"">Website</a>","<a href=""https://www.facebook.com/ExnerCider/"">Facebook</a>","<a href=""https://www.instagram.com/exner.cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3356560758775211802"">Google</a>",,,"<a href=""https://untappd.com/b/llagar-sidra-castanon-exner/3684800"">Untappd</a>"
2021,Modern Cider,🥈 Silver,Ciderzale,Basque Country,High Flying Cider,43,Inactive,"<a href=""https://ciderzale.com/"">Website</a>","<a href=""https://www.facebook.com/ciderzale/"">Facebook</a>","<a href=""https://www.instagram.com/ciderzale/"">Instagram</a>",,,,"<a href=""https://untappd.com/w/ciderzale/483443"">Untappd</a>"
2021,Modern Cider,🥈 Silver,Sidra Posma,Canary Islands,Posma,42,Active,,"<a href=""https://www.facebook.com/profile.php?id=100063717535205"">Facebook</a>",,,,,"<a href=""https://untappd.com/w/posma/512334"">Untappd</a>"
2021,Modern Cider,🥈 Silver,Sidra Castañón,Asturias,Xiz frizzant,40,Active,"<a href=""https://sidracastanon.com/"">Website</a>","<a href=""https://www.facebook.com/sidracastanon/"">Facebook</a>","<a href=""https://www.instagram.com/sidracastanon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3082307260151948865"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g2186312-d12246874"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-sidra-casta-n/81481"">Untappd</a>"
2021,Modern Cider,🥈 Silver,Pom Sidro Creativo,Italy,Sidro Creativo,40,Active,"<a href=""https://www.sidropom.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100069003333725"">Facebook</a>","<a href=""https://www.instagram.com/sidropom/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17454691130515952955"">Google</a>",,,"<a href=""https://untappd.com/w/pom-sidro-creativo/514926"">Untappd</a>"
2021,Modern Cider,🥈 Silver,---,Switzerland,Pok!,Cider,Inactive,,,,,,,
2021,Modern Cider,🥈 Silver,Sidra Trabanco,Asturias,Lagar de Camin clasica sin alcohol,39,Active,"<a href=""https://www.sidratrabanco.com/"">Website</a>","<a href=""https://www.facebook.com/sidratrabanco/"">Facebook</a>","<a href=""https://www.instagram.com/sidratrabanco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8706552013547802387"">Google</a>",,,"<a href=""https://untappd.com/brewery/6382"">Untappd</a>"
2021,Modern Cider,🥈 Silver,Sidra Trabanco,Asturias,Pecado del paraiso sin alcohol,39,Active,"<a href=""https://www.sidratrabanco.com/"">Website</a>","<a href=""https://www.facebook.com/sidratrabanco/"">Facebook</a>","<a href=""https://www.instagram.com/sidratrabanco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8706552013547802387"">Google</a>",,,"<a href=""https://untappd.com/brewery/6382"">Untappd</a>"
2021,Modern Cider,🥈 Silver,Sidra Somarroza,Cantabria,Capricho de Somarroza,39,Active,"<a href=""https://sidrasomarroza.es/"">Website</a>","<a href=""https://www.facebook.com/sidrasomarroza"">Facebook</a>","<a href=""https://www.instagram.com/sidrasomarroza/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7109045394192195825"">Google</a>",,,"<a href=""https://untappd.com/w/somarroza/147830"">Untappd</a>"
2021,Modern Cider,🥈 Silver,Domaine de la Mare,France,L`Imprévu,39,Active,"<a href=""https://www.domainedelamare.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=11844878661689216154"">Google</a>",,,"<a href=""https://untappd.com/w/domaine-de-la-mare/511923"">Untappd</a>"
2021,Modern Cider,🥈 Silver,Åkre Gård,Norway,"Edel Sider, 4,7",38,Active,"<a href=""https://aakre-gard.no/"">Website</a>","<a href=""https://www.facebook.com/EdelSider/"">Facebook</a>","<a href=""https://www.instagram.com/edelsider"">Instagram</a>","<a href=""https://maps.google.com/?cid=10200668651455703399"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g21171125-d21170815"">TripAdvisor</a>","<a href=""https://untappd.com/Aakre_Gard"">Untappd</a>"
2021,Modern Cider,🥈 Silver,Weidmann & Groh,Germany,Grohsecco,38,Active,"<a href=""https://weidmann-groh.de/"">Website</a>","<a href=""https://www.facebook.com/pages/WEIDMANN-GROH/138116339592327"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=6569120976887073603"">Google</a>",,,"<a href=""https://untappd.com/w/weidmann-groh/73065"">Untappd</a>"
2021,Modern Cider,🥈 Silver,Campple Cider,Asturias,Campple cider,38,Active,"<a href=""https://campplecider.com/"">Website</a>",,"<a href=""https://www.instagram.com/campplecider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16532819691065513954"">Google</a>",,,"<a href=""https://untappd.com/w/campple-iberica/458579"">Untappd</a>"
2021,Modern Cider,🥈 Silver,Wata Lebanese Cider,Lebanon,Wata Lebanese Cider Dry,38,Active,"<a href=""https://www.wata.com.lb/"">Website</a>","<a href=""https://www.facebook.com/watacider"">Facebook</a>","<a href=""https://www.instagram.com/watacider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4521420921498637695"">Google</a>",,,"<a href=""https://untappd.com/w/wata/513914"">Untappd</a>"
2021,Modern Cider,🥈 Silver,Sidra El Gaitero,Asturias,Pomarina Natural,38,Active,"<a href=""https://www.sidraelgaitero.com/"">Website</a>","<a href=""https://www.facebook.com/grupoelgaitero"">Facebook</a>","<a href=""https://www.instagram.com/grupoelgaitero/"">Instagram</a>","<a href=""https://maps.google.com/?cid=15753532318992345137"">Google</a>",,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d3239389"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/4266"">Untappd</a>"
2021,Modern Cider,🥉 Bronze,ERIS Brewery & Cider House,United States,Pedestrian Apple Cider,37,Active,"<a href=""https://www.erischicago.com/"">Website</a>","<a href=""https://www.facebook.com/erischicago"">Facebook</a>","<a href=""https://www.instagram.com/erischicago/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8228819364943835803"">Google</a>","<a href=""https://www.yelp.com/biz/eris-brewery-and-cider-house-chicago"">Yelp</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g35805-d13418130"">TripAdvisor</a>","<a href=""https://untappd.com/w/eris-brewery-cider-house/379702"">Untappd</a>"
2021,Modern Cider,🥉 Bronze,Wata Lebanese Cider,Lebanon,Wata Lebanese Cider Original,36,Active,"<a href=""https://www.wata.com.lb/"">Website</a>","<a href=""https://www.facebook.com/watacider"">Facebook</a>","<a href=""https://www.instagram.com/watacider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4521420921498637695"">Google</a>",,,"<a href=""https://untappd.com/w/wata/513914"">Untappd</a>"
2021,Modern Cider,🥉 Bronze,Paladeus,Italy,Paladeus - Cider 1979,36,Active,"<a href=""http://www.paladeus.it/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100067062071715"">Facebook</a>","<a href=""https://www.instagram.com/paladeus_cider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=8605615739361573597"">Google</a>",,,"<a href=""https://untappd.com/w/paladeus/538622"">Untappd</a>"
