Year,Category,Medalist,Product,Award,Status,Region,Website,Facebook,Instagram,Google,TripAdvisor,Untappd
2016,Dry Still Cider,Sidra Carral,Carral Extra,🥈 Silver,Active,León,,"<a href=""https://www.facebook.com/sidranaturalcarral/"">Facebook</a>","<a href=""https://www.instagram.com/sidracarral/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2695880588601500201"">Google</a>",,"<a href=""https://untappd.com/w/sidra-natural-carral/296674"">Untappd</a>"
2016,Dry Still Cider,Sidra Viuda de Angelón,1947,🥉 Bronze,Active,Asturias,"<a href=""http://www.sidraviudaangelonpomar.es/"">Website</a>","<a href=""https://www.facebook.com/sidrapomar.viudaangelon/"">Facebook</a>","<a href=""https://www.instagram.com/Sidraviudaangelon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13173562328637195239"">Google</a>",,"<a href=""https://untappd.com/w/viuda-de-angela3n/142823"">Untappd</a>"
2016,Sweet Sparkling Cider,Sidra Somarroza,Somarroza,🥇 Gold,Active,Cantabria,"<a href=""https://sidrasomarroza.es/"">Website</a>","<a href=""https://www.facebook.com/sidrasomarroza"">Facebook</a>","<a href=""https://www.instagram.com/sidrasomarroza/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7109045394192195825"">Google</a>",,"<a href=""https://untappd.com/w/somarroza/147830"">Untappd</a>"
2016,Sweet Sparkling Cider,Maley,St. Bernard,🥈 Silver,Active,Italy,"<a href=""https://www.maleymontblanc.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=94166741695887894"">Google</a>",,"<a href=""https://untappd.com/brewery/29291"">Untappd</a>"
2016,Sweet Sparkling Cider,Écusson,Écusson Doux,🥉 Bronze,Active,France,"<a href=""https://www.cidre-ecusson.com/"">Website</a>","<a href=""https://www.facebook.com/CidreEcusson/"">Facebook</a>","<a href=""https://www.instagram.com/cidreecusson/"">Instagram</a>",,,"<a href=""https://untappd.com/w/cidres-ecusson/15641"">Untappd</a>"
2016,Most Original Cider,Sidra Castañón,Roxmut,🥇 Gold,Active,Asturias,"<a href=""https://sidracastanon.com/"">Website</a>","<a href=""https://www.facebook.com/sidracastanon/"">Facebook</a>","<a href=""https://www.instagram.com/sidracastanon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3082307260151948865"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g2186312-d12246874"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-sidra-casta-n/81481"">Untappd</a>"
2016,1/3 Liter Cider,Jörg Geiger,Birnengold,🥇 Gold,Active,Germany,"<a href=""https://www.manufaktur-joerg-geiger.de/"">Website</a>","<a href=""https://www.facebook.com/manufakturjoerggeiger/"">Facebook</a>","<a href=""https://www.instagram.com/manufakturjoerggeiger/"">Instagram</a>","<a href=""https://maps.google.com/?cid=908271853334307402"">Google</a>",,"<a href=""https://untappd.com/w/manufaktur-jorg-geiger/270857"">Untappd</a>"
2017,Brut Cider,Sidra Riestra,Guzmán Riestra Brut Nature,🥇 Gold,Active,Asturias,"<a href=""http://www.sidrariestra.com/"">Website</a>","<a href=""https://www.facebook.com/SidraRiestra"">Facebook</a>","<a href=""https://www.instagram.com/sidrariestra/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2253085342105400787"">Google</a>",,"<a href=""https://untappd.com/w/riestra/70601"">Untappd</a>"
2017,Brut Cider,Sidra Viuda de Angelón,Prau Monga,🥈 Silver,Active,Asturias,"<a href=""http://www.sidraviudaangelonpomar.es/"">Website</a>","<a href=""https://www.facebook.com/sidrapomar.viudaangelon/"">Facebook</a>","<a href=""https://www.instagram.com/Sidraviudaangelon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13173562328637195239"">Google</a>",,"<a href=""https://untappd.com/w/viuda-de-angela3n/142823"">Untappd</a>"
2017,Brut Cider,Andersen Winery,Sigrid,🥉 Bronze,Active,Denmark,"<a href=""https://andersenwinery.dk/"">Website</a>","<a href=""https://www.facebook.com/andersenwinery"">Facebook</a>","<a href=""https://www.instagram.com/andersenwinery/"">Instagram</a>","<a href=""https://maps.google.com/?cid=1091487036715359602"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1699896-d20578301"">TripAdvisor</a>","<a href=""https://untappd.com/w/andersen-winery/508619"">Untappd</a>"
2017,Semi-Dry Sparkling Cider,Sidra Riestra,Guzmán Riestra Semiseca,🥇 Gold,Active,Asturias,"<a href=""http://www.sidrariestra.com/"">Website</a>","<a href=""https://www.facebook.com/SidraRiestra"">Facebook</a>","<a href=""https://www.instagram.com/sidrariestra/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2253085342105400787"">Google</a>",,"<a href=""https://untappd.com/w/riestra/70601"">Untappd</a>"
2017,Semi-Dry Sparkling Cider,Maley,St. Bernard,🥈 Silver,Active,Italy,"<a href=""https://www.maleymontblanc.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=94166741695887894"">Google</a>",,"<a href=""https://untappd.com/brewery/29291"">Untappd</a>"
2017,Semi-Dry Sparkling Cider,Sidra Mayador,Mayador,🥉 Bronze,Active,Asturias,"<a href=""http://www.mayador.com/"">Website</a>","<a href=""https://www.facebook.com/sidramayadorcider"">Facebook</a>","<a href=""https://www.instagram.com/sidramayador/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6886369759358960464"">Google</a>",,"<a href=""https://untappd.com/SidraMayador"">Untappd</a>"
2017,Sweet Sparkling Cider,Sidra Viuda de Angelón,Pomar,🥇 Gold,Active,Asturias,"<a href=""http://www.sidraviudaangelonpomar.es/"">Website</a>","<a href=""https://www.facebook.com/sidrapomar.viudaangelon/"">Facebook</a>","<a href=""https://www.instagram.com/Sidraviudaangelon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13173562328637195239"">Google</a>",,"<a href=""https://untappd.com/w/viuda-de-angela3n/142823"">Untappd</a>"
2017,Sweet Sparkling Cider,Angry Orchard,The Muse,🥈 Silver,Active,United States,"<a href=""https://www.angryorchard.com/"">Website</a>","<a href=""https://www.facebook.com/AngryOrchard/"">Facebook</a>","<a href=""https://www.instagram.com/angryorchard/"">Instagram</a>","<a href=""https://maps.google.com/?cid=17467507983407382578"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g48788-d10266026"">TripAdvisor</a>","<a href=""https://untappd.com/w/angry-orchard-cider-company/16455"">Untappd</a>"
2017,Sweet Sparkling Cider,Écusson,Écusson Doux,🥉 Bronze,Active,France,"<a href=""https://www.cidre-ecusson.com/"">Website</a>","<a href=""https://www.facebook.com/CidreEcusson/"">Facebook</a>","<a href=""https://www.instagram.com/cidreecusson/"">Instagram</a>",,,"<a href=""https://untappd.com/w/cidres-ecusson/15641"">Untappd</a>"
2017,Perry,Ramborn Cider Co.,Perry Ramborn,🥇 Gold,Active,Luxembourg,"<a href=""https://www.ramborn.com/"">Website</a>","<a href=""https://www.facebook.com/RambornUS/"">Facebook</a>","<a href=""https://www.instagram.com/rambornciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16691194016355154342"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g206525-d12591209"">TripAdvisor</a>","<a href=""https://untappd.com/Ramborn"">Untappd</a>"
2017,Perry,Écusson,Poiré,🥈 Silver,Active,France,"<a href=""https://www.cidre-ecusson.com/"">Website</a>","<a href=""https://www.facebook.com/CidreEcusson/"">Facebook</a>","<a href=""https://www.instagram.com/cidreecusson/"">Instagram</a>",,,"<a href=""https://untappd.com/w/cidres-ecusson/15641"">Untappd</a>"
2017,Perry,Eva Group,Pear,🥉 Bronze,Active,Basque Country,"<a href=""https://www.evasa.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=546948451257487120"">Google</a>",,"<a href=""https://untappd.com/EvaGroup"">Untappd</a>"
2017,Rosé Cider,Sidra La Naveta,La Naveta Roxa,🥇 Gold,Active,Asturias,"<a href=""https://lanaveta.com/"">Website</a>","<a href=""https://www.facebook.com/profile.php?id=100063497946147"">Facebook</a>",,"<a href=""https://maps.google.com/?cid=18265458060195810621"">Google</a>",,"<a href=""https://untappd.com/w/la-naveta/288596"">Untappd</a>"
2017,Rosé Cider,Sidra Viuda de Angelón,Pomar Rossé,🥈 Silver,Active,Asturias,"<a href=""http://www.sidraviudaangelonpomar.es/"">Website</a>","<a href=""https://www.facebook.com/sidrapomar.viudaangelon/"">Facebook</a>","<a href=""https://www.instagram.com/Sidraviudaangelon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13173562328637195239"">Google</a>",,"<a href=""https://untappd.com/w/viuda-de-angela3n/142823"">Untappd</a>"
2017,Rosé Cider,Sidra Mayador,Mayador Rosada,🥉 Bronze,Active,Asturias,"<a href=""http://www.mayador.com/"">Website</a>","<a href=""https://www.facebook.com/sidramayadorcider"">Facebook</a>","<a href=""https://www.instagram.com/sidramayador/"">Instagram</a>","<a href=""https://maps.google.com/?cid=6886369759358960464"">Google</a>",,"<a href=""https://untappd.com/SidraMayador"">Untappd</a>"
2017,Fruit Cider,Écusson,Cerisse,🥇 Gold,Active,France,"<a href=""https://www.cidre-ecusson.com/"">Website</a>","<a href=""https://www.facebook.com/CidreEcusson/"">Facebook</a>","<a href=""https://www.instagram.com/cidreecusson/"">Instagram</a>",,,"<a href=""https://untappd.com/w/cidres-ecusson/15641"">Untappd</a>"
2017,Fruit Cider,Lion Ciders,Wild Berry,🥈 Silver,Inactive,Germany,,,,,,
2017,Fruit Cider,Eva Group,Wild Berry,🥉 Bronze,Active,Basque Country,"<a href=""https://www.evasa.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=546948451257487120"">Google</a>",,"<a href=""https://untappd.com/EvaGroup"">Untappd</a>"
2017,Semi-Dry Still Cider,Sxollie,Golden Delicious,🥇 Gold,Active,England,"<a href=""https://sxollie.com/"">Website</a>","<a href=""https://www.facebook.com/sxollie/"">Facebook</a>","<a href=""https://www.instagram.com/sxolliexider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10777151726289454626"">Google</a>",,"<a href=""https://untappd.com/SXOLLIELOVER"">Untappd</a>"
2017,Semi-Dry Still Cider,Finca La Rionda,Valnera,🥈 Silver,Active,Asturias,"<a href=""https://bodegalarionda.ueniweb.com/"">Website</a>","<a href=""https://www.facebook.com/fincalarionda"">Facebook</a>",,,"<a href=""https://www.tripadvisor.com/Attraction_Review-g608997-d7010944"">TripAdvisor</a>",
2017,Semi-Dry Still Cider,Ramborn Cider Co.,Original,🥉 Bronze,Active,Luxembourg,"<a href=""https://www.ramborn.com/"">Website</a>","<a href=""https://www.facebook.com/RambornUS/"">Facebook</a>","<a href=""https://www.instagram.com/rambornciderco/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16691194016355154342"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g206525-d12591209"">TripAdvisor</a>","<a href=""https://untappd.com/Ramborn"">Untappd</a>"
2017,Dry Still Cider,Eva Group,Dry Apple,🥇 Gold,Active,Basque Country,"<a href=""https://www.evasa.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=546948451257487120"">Google</a>",,"<a href=""https://untappd.com/EvaGroup"">Untappd</a>"
2017,Dry Still Cider,Sidra Carral,Sidra Carral,🥈 Silver,Active,León,,"<a href=""https://www.facebook.com/sidranaturalcarral/"">Facebook</a>","<a href=""https://www.instagram.com/sidracarral/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2695880588601500201"">Google</a>",,"<a href=""https://untappd.com/w/sidra-natural-carral/296674"">Untappd</a>"
2017,Dry Still Cider,Sidra Viuda de Angelón,1947,🥉 Bronze,Active,Asturias,"<a href=""http://www.sidraviudaangelonpomar.es/"">Website</a>","<a href=""https://www.facebook.com/sidrapomar.viudaangelon/"">Facebook</a>","<a href=""https://www.instagram.com/Sidraviudaangelon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13173562328637195239"">Google</a>",,"<a href=""https://untappd.com/w/viuda-de-angela3n/142823"">Untappd</a>"
2017,Aperitif Cider,Sidra Panizales,Viesk,🥇 Gold,Active,Asturias,"<a href=""https://sidrapanizales.com/"">Website</a>","<a href=""https://www.facebook.com/panizales.sidra"">Facebook</a>","<a href=""https://www.instagram.com/sidrapanizales/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16258480851124885832"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g775263-d7621234"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-panizales/152401"">Untappd</a>"
2017,Aperitif Cider,Maley,Christallier Liquore,🥈 Silver,Active,Italy,"<a href=""https://www.maleymontblanc.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=94166741695887894"">Google</a>",,"<a href=""https://untappd.com/brewery/29291"">Untappd</a>"
2017,Aperitif Cider,Sidra Castañón,Roxmut,🥉 Bronze,Active,Asturias,"<a href=""https://sidracastanon.com/"">Website</a>","<a href=""https://www.facebook.com/sidracastanon/"">Facebook</a>","<a href=""https://www.instagram.com/sidracastanon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3082307260151948865"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g2186312-d12246874"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-sidra-casta-n/81481"">Untappd</a>"
2017,Ice Cider,Llagares Valverán,Valverán 20 Manzanas,🥇 Gold,Active,Asturias,"<a href=""https://llagaresvalveran.com/"">Website</a>","<a href=""https://www.facebook.com/masaveubodegas/"">Facebook</a>","<a href=""https://www.instagram.com/masaveubodegas/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10125751207643631112"">Google</a>",,"<a href=""https://untappd.com/w/valveran/55774"">Untappd</a>"
2017,Ice Cider,Sidra Panizales,Sidra de Hielo Panizales,🥈 Silver,Active,Asturias,"<a href=""https://sidrapanizales.com/"">Website</a>","<a href=""https://www.facebook.com/panizales.sidra"">Facebook</a>","<a href=""https://www.instagram.com/sidrapanizales/"">Instagram</a>","<a href=""https://maps.google.com/?cid=16258480851124885832"">Google</a>","<a href=""https://www.tripadvisor.com/Restaurant_Review-g775263-d7621234"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-panizales/152401"">Untappd</a>"
2017,Ice Cider,Cydr Chyliczki,Lodowy,🥉 Bronze,Active,Poland,"<a href=""https://cydrchyliczki.pl/"">Website</a>","<a href=""https://www.facebook.com/cydrchyliczki/"">Facebook</a>","<a href=""https://www.instagram.com/cydrchyliczki/"">Instagram</a>",,,"<a href=""https://untappd.com/w/cydr-chyliczki/271740"">Untappd</a>"
2017,Cider Spirits,Casería San Juan del Obispo,Aguardiente Viejo de Sidra,🥇 Gold,Active,Asturias,"<a href=""https://www.caseriasanjuandelobispo.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=13956526212503892929"">Google</a>",,"<a href=""https://untappd.com/w/caseria-san-juan-del-obispo/285141"">Untappd</a>"
2017,Cider Spirits,Somerset Cider Brandy & Burrow Hill Cider,Ten Year Old,🥈 Silver,Active,England,"<a href=""https://www.somersetciderbrandy.com/"">Website</a>","<a href=""https://www.facebook.com/ciderbrandy"">Facebook</a>","<a href=""https://www.instagram.com/somersetciderbrandy/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7367344989762198966"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1096546-d549720"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/34566"">Untappd</a>"
2017,Cider Spirits,Somerset Cider Brandy & Burrow Hill Cider,Five Year Old,🥉 Bronze,Active,England,"<a href=""https://www.somersetciderbrandy.com/"">Website</a>","<a href=""https://www.facebook.com/ciderbrandy"">Facebook</a>","<a href=""https://www.instagram.com/somersetciderbrandy/"">Instagram</a>","<a href=""https://maps.google.com/?cid=7367344989762198966"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g1096546-d549720"">TripAdvisor</a>","<a href=""https://untappd.com/brewery/34566"">Untappd</a>"
2017,Most Original Cider,Sidra Castañón,Xiz Frizzante,🥇 Gold,Active,Asturias,"<a href=""https://sidracastanon.com/"">Website</a>","<a href=""https://www.facebook.com/sidracastanon/"">Facebook</a>","<a href=""https://www.instagram.com/sidracastanon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=3082307260151948865"">Google</a>","<a href=""https://www.tripadvisor.com/Attraction_Review-g2186312-d12246874"">TripAdvisor</a>","<a href=""https://untappd.com/w/llagar-sidra-casta-n/81481"">Untappd</a>"
2017,Best Distilled Spirit,El Molín del Nora,Ginebra de Manzana,🥇 Gold,Inactive,Asturias,,,,,,
2018,Dry Still Cider,Pica Pica,Cider Apfel,🥇 Gold,Active,Germany,"<a href=""https://pica-pica.de/"">Website</a>",,"<a href=""https://www.instagram.com/picapica_cider"">Instagram</a>",,,
2018,Dry Still Cider,Sidra Viuda de Angelón,1947,🥈 Silver,Active,Asturias,"<a href=""http://www.sidraviudaangelonpomar.es/"">Website</a>","<a href=""https://www.facebook.com/sidrapomar.viudaangelon/"">Facebook</a>","<a href=""https://www.instagram.com/Sidraviudaangelon/"">Instagram</a>","<a href=""https://maps.google.com/?cid=13173562328637195239"">Google</a>",,"<a href=""https://untappd.com/w/viuda-de-angela3n/142823"">Untappd</a>"
2018,Dry Still Cider,Bear Cider,Bear Cider Dry Hopped,🥉 Bronze,Active,Netherlands,"<a href=""https://www.bearcider.com/"">Website</a>","<a href=""https://www.facebook.com/Beercider"">Facebook</a>","<a href=""https://www.instagram.com/bearcider/"">Instagram</a>","<a href=""https://maps.google.com/?cid=2306162274342811911"">Google</a>",,"<a href=""https://untappd.com/BeerCider"">Untappd</a>"
2018,Semi-Dry Still Cider,Mr. Plūme,Mr Plūme,🥇 Gold,Active,Latvia,"<a href=""https://www.mrplume.lv/"">Website</a>","<a href=""https://www.facebook.com/mrplumesidrs"">Facebook</a>","<a href=""https://www.instagram.com/mrplume_sidrs/"">Instagram</a>","<a href=""https://maps.google.com/?cid=9319841841199759114"">Google</a>",,"<a href=""https://untappd.com/w/mr-plume/332485"">Untappd</a>"
2018,Semi-Dry Still Cider,Domaine de la Mare,Le Généroux,🥈 Silver,Active,France,"<a href=""https://www.domainedelamare.com/"">Website</a>",,,"<a href=""https://maps.google.com/?cid=11844878661689216154"">Google</a>",,"<a href=""https://untappd.com/w/domaine-de-la-mare/511923"">Untappd</a>"
2018,Semi-Dry Still Cider,Cidre Mauret,Cidre Mauret,🥉 Bronze,Active,France,"<a href=""https://www.cidremauret.fr/"">Website</a>","<a href=""https://www.facebook.com/cidremauret"">Facebook</a>","<a href=""https://www.instagram.com/cidre_mauret/"">Instagram</a>","<a href=""https://maps.google.com/?cid=4442731802315342242"">Google</a>",,"<a href=""https://untappd.com/w/cidre-mauret/303234"">Untappd</a>"
2018,Brut Cider,Topa Cidre,Topa Cidre Brut Artisinal,🥇 Gold,Active,Basque Country,"<a href=""https://www.topa-cidre.com/"">Website</a>","<a href=""https://www.facebook.com/topacidre/"">Facebook</a>","<a href=""https://www.instagram.com/topa.cidre/"">Instagram</a>","<a href=""https://maps.google.com/?cid=10484194815167161209"">Google</a>",,"<a href=""https://untappd.com/w/topa-cidre/396064"">Untappd</a>"
