glintcap_short,glintcap_full,glintcap_slug,Medalist,Assumed,World_ID,World_Name_Old,actual_short,notes,World_Name,new_cg_url
https://glintcap.org/broken-brix,https://glintcap.org/results/commercial/medalists/broken-brix/,broken-brix,Broken Brix,https://ciderguide.com/broken-brix,1895,Broken Brix,https://ciderguide.com/broken-brix,,Broken Brix,https://ciderguide.com/glintcap/medalists/broken-brix/
https://glintcap.org/eris-brewery-and-cider-house,https://glintcap.org/results/commercial/medalists/eris-brewery-and-cider-house/,eris-brewery-and-cider-house,#N/A,#N/A,262,Eris Brewery & Cider House,https://ciderguide.com/eris-brewery-cider-house,,Eris Brewery & Cider House,https://ciderguide.com/glintcap/medalists/eris-brewery-cider-house/
https://glintcap.org/fox-valley-winery,https://glintcap.org/results/commercial/medalists/fox-valley-winery/,fox-valley-winery,#N/A,#N/A,,,none,Already folded into The Cider Farm.,#N/A,https://ciderguide.com/glintcap/medalists/the-cider-farm/
https://glintcap.org/koval-distillery,https://glintcap.org/results/commercial/medalists/koval-distillery/,koval-distillery,Koval Distillery,https://ciderguide.com/koval-distillery,2056,Koval Distillery,https://ciderguide.com/koval-distillery,,Koval Distillery,https://ciderguide.com/glintcap/medalists/koval-distillery/
https://glintcap.org/northman-cider-co,https://glintcap.org/results/commercial/medalists/northman-cider-co/,northman-cider-co,#N/A,#N/A,1787,The Northman Beer & Cider Garden,https://ciderguide.com/the-northman-beer-cider-garden,,The Northman Beer & Cider Garden,https://ciderguide.com/glintcap/medalists/the-northman-beer-cider-garden/
https://glintcap.org/north-shore-cider-co,https://glintcap.org/results/commercial/medalists/north-shore-cider-co/,north-shore-cider-co,#N/A,#N/A,452,North Shore Cider Company,https://ciderguide.com/north-shore-cider-company,,North Shore Cider Company,https://ciderguide.com/glintcap/medalists/north-shore-cider-company/
https://glintcap.org/overgrown-orchard,https://glintcap.org/results/commercial/medalists/overgrown-orchard/,overgrown-orchard,Overgrown Orchard,https://ciderguide.com/overgrown-orchard,893,Overgrown Orchard,https://ciderguide.com/overgrown-orchard,,Overgrown Orchard,https://ciderguide.com/glintcap/medalists/overgrown-orchard/
https://glintcap.org/prima-cider,https://glintcap.org/results/commercial/medalists/prima-cider/,prima-cider,Prima Cider,https://ciderguide.com/prima-cider,492,Prima Cider,https://ciderguide.com/prima-cider,,Prima Cider,https://ciderguide.com/glintcap/medalists/prima-cider/
https://glintcap.org/right-bee-cider,https://glintcap.org/results/commercial/medalists/right-bee-cider/,right-bee-cider,Right Bee Cider,https://ciderguide.com/right-bee-cider,518,Right Bee Cider,https://ciderguide.com/right-bee-cider,,Right Bee Cider,https://ciderguide.com/glintcap/medalists/right-bee-cider/
https://glintcap.org/vin-312,https://glintcap.org/results/commercial/medalists/vin-312/,vin-312,Vin 312,https://ciderguide.com/vin-312,1902,Vin 312,https://ciderguide.com/vin-312,,Vin 312,https://ciderguide.com/glintcap/medalists/vin-312/
https://glintcap.org/ambrosia-orchard-cidery-and-meadery,https://glintcap.org/results/commercial/medalists/ambrosia-orchard-cidery-and-meadery/,ambrosia-orchard-cidery-and-meadery,#N/A,#N/A,86,Ambrosia Orchard,https://ciderguide.com/ambrosia-orchard,,Ambrosia Orchard,https://ciderguide.com/glintcap/medalists/ambrosia-orchard/
https://glintcap.org/ash-elm-cider-co,https://glintcap.org/results/commercial/medalists/ash-elm-cider-co/,ash-elm-cider-co,#N/A,#N/A,101,Ash & Elm Cider Company,https://ciderguide.com/ash-elm-cider-company,,Ash & Elm Cider Company,https://ciderguide.com/glintcap/medalists/ash-elm-cider-company/
https://glintcap.org/gary-awdey,https://glintcap.org/results/commercial/medalists/gary-awdey/,gary-awdey,#N/A,#N/A,2574,Gary Awdey,none,Added.,Gary Awdey,https://ciderguide.com/glintcap/medalists/gary-awdey/
https://glintcap.org/gnarly-grove-hard-cider,https://glintcap.org/results/commercial/medalists/gnarly-grove-hard-cider/,gnarly-grove-hard-cider,Gnarly Grove Hard Cider,https://ciderguide.com/gnarly-grove-hard-cider,295,Gnarly Grove Hard Cider,https://ciderguide.com/gnarly-grove-hard-cider,,Gnarly Grove Hard Cider,https://ciderguide.com/glintcap/medalists/gnarly-grove-hard-cider/
https://glintcap.org/kekionga-cider-company,https://glintcap.org/results/commercial/medalists/kekionga-cider-company/,kekionga-cider-company,#N/A,#N/A,367,Kekionga Craft Company,https://ciderguide.com/kekionga-craft-company,,Kekionga Craft Company,https://ciderguide.com/glintcap/medalists/kekionga-craft-company/
https://glintcap.org/mcclures-orchard-winery,https://glintcap.org/results/commercial/medalists/mcclures-orchard-winery/,mcclures-orchard-winery,McClure's Orchard & Winery,https://ciderguide.com/mcclures-orchard-winery,407,McClure's Orchard & Winery,https://ciderguide.com/mcclures-orchard-winery,,McClure's Orchard & Winery,https://ciderguide.com/glintcap/medalists/mcclures-orchard-winery/
https://glintcap.org/bridgehouse-cider,https://glintcap.org/results/commercial/medalists/bridgehouse-cider/,bridgehouse-cider,Bridgehouse Cider,https://ciderguide.com/bridgehouse-cider,896,Bridgehouse Cider,https://ciderguide.com/bridgehouse-cider,,Bridgehouse Cider,https://ciderguide.com/glintcap/medalists/bridgehouse-cider/
https://glintcap.org/jefferson-county-ciderworks,https://glintcap.org/results/commercial/medalists/jefferson-county-ciderworks/,jefferson-county-ciderworks,Jefferson County Ciderworks,https://ciderguide.com/jefferson-county-ciderworks,357,Jefferson County Ciderworks,https://ciderguide.com/jefferson-county-ciderworks,,Jefferson County Ciderworks,https://ciderguide.com/glintcap/medalists/jefferson-county-ciderworks/
https://glintcap.org/sutliff-farm-cider-house,https://glintcap.org/results/commercial/medalists/sutliff-farm-cider-house/,sutliff-farm-cider-house,#N/A,#N/A,609,Sutliff Cider Company,https://ciderguide.com/sutliff-cider-company,,Sutliff Cider Company,https://ciderguide.com/glintcap/medalists/sutliff-cider-company/
https://glintcap.org/wilsons-orchard-and-farm,https://glintcap.org/results/commercial/medalists/wilsons-orchard-and-farm/,wilsons-orchard-and-farm,#N/A,#N/A,691,Wilson's Orchard & Farm,https://ciderguide.com/wilsons-orchard-farm,,Wilson's Orchard & Farm,https://ciderguide.com/glintcap/medalists/wilsons-orchard-farm/
https://glintcap.org/winterset-cidery,https://glintcap.org/results/commercial/medalists/winterset-cidery/,winterset-cidery,Winterset Cidery,https://ciderguide.com/winterset-cidery,696,Winterset Cidery,https://ciderguide.com/winterset-cidery,,Winterset Cidery,https://ciderguide.com/glintcap/medalists/winterset-cidery/
https://glintcap.org/dave-dani-craft-cider,https://glintcap.org/results/commercial/medalists/dave-dani-craft-cider/,dave-dani-craft-cider,#N/A,#N/A,897,Liquid Art Winery,https://ciderguide.com/liquid-art-winery,,Liquid Art Winery,https://ciderguide.com/glintcap/medalists/liquid-art-winery/
https://glintcap.org/apple-hill-cidery,https://glintcap.org/results/commercial/medalists/apple-hill-cidery/,apple-hill-cidery,#N/A,#N/A,2583,Apple Hill Cidery,none,Added.,Apple Hill Cidery,https://ciderguide.com/glintcap/medalists/apple-hill-cidery/
https://glintcap.org/wise-bird-cider,https://glintcap.org/results/commercial/medalists/wise-bird-cider/,wise-bird-cider,Wise Bird Cider,https://ciderguide.com/wise-bird-cider,697,Wise Bird Cider,https://ciderguide.com/wise-bird-cider,,Wise Bird Cider,https://ciderguide.com/glintcap/medalists/wise-bird-cider/
https://glintcap.org/blacksmiths-winery,https://glintcap.org/results/commercial/medalists/blacksmiths-winery/,blacksmiths-winery,Blacksmiths Winery,https://ciderguide.com/blacksmiths-winery,143,Blacksmiths Winery,https://ciderguide.com/blacksmiths-winery,,Blacksmiths Winery,https://ciderguide.com/glintcap/medalists/blacksmiths-winery/
https://glintcap.org/cornish-cider-company,https://glintcap.org/results/commercial/medalists/cornish-cider-company/,cornish-cider-company,Cornish Cider Company,https://ciderguide.com/cornish-cider-company,898,Cornish Cider Company,https://ciderguide.com/cornish-cider-company,,Cornish Cider Company,https://ciderguide.com/glintcap/medalists/cornish-cider-company/
https://glintcap.org/kennebec-cider-company,https://glintcap.org/results/commercial/medalists/kennebec-cider-company/,kennebec-cider-company,Kennebec Cider Company,https://ciderguide.com/kennebec-cider-company,368,Kennebec Cider Company,https://ciderguide.com/kennebec-cider-company,,Kennebec Cider Company,https://ciderguide.com/glintcap/medalists/kennebec-cider-company/
https://glintcap.org/ricker-hill,https://glintcap.org/results/commercial/medalists/ricker-hill/,ricker-hill,Ricker Hill,https://ciderguide.com/ricker-hill,516,Ricker Hill,https://ciderguide.com/ricker-hill,,Ricker Hill,https://ciderguide.com/glintcap/medalists/ricker-hill/
https://glintcap.org/urban-farm-fermentory,https://glintcap.org/results/commercial/medalists/urban-farm-fermentory/,urban-farm-fermentory,Urban Farm Fermentory,https://ciderguide.com/urban-farm-fermentory,658,Urban Farm Fermentory,https://ciderguide.com/urban-farm-fermentory,,Urban Farm Fermentory,https://ciderguide.com/glintcap/medalists/urban-farm-fermentory/
https://glintcap.org/distillery-lane-ciderworks,https://glintcap.org/results/commercial/medalists/distillery-lane-ciderworks/,distillery-lane-ciderworks,Distillery Lane Ciderworks,https://ciderguide.com/distillery-lane-ciderworks,237,Distillery Lane Ciderworks,https://ciderguide.com/distillery-lane-ciderworks,,Distillery Lane Ciderworks,https://ciderguide.com/glintcap/medalists/distillery-lane-ciderworks/
https://glintcap.org/willow-oaks,https://glintcap.org/results/commercial/medalists/willow-oaks/,willow-oaks,Willow Oaks,https://ciderguide.com/willow-oaks,690,Willow Oaks,https://ciderguide.com/willow-oaks,,Willow Oaks,https://ciderguide.com/glintcap/medalists/willow-oaks/
https://glintcap.org/artifact-cider-project,https://glintcap.org/results/commercial/medalists/artifact-cider-project/,artifact-cider-project,Artifact Cider Project,https://ciderguide.com/artifact-cider-project,99,Artifact Cider Project,https://ciderguide.com/artifact-cider-project,,Artifact Cider Project,https://ciderguide.com/glintcap/medalists/artifact-cider-project/
https://glintcap.org/bantam-cider,https://glintcap.org/results/commercial/medalists/bantam-cider/,bantam-cider,Bantam Cider,https://ciderguide.com/bantam-cider,1801,Bantam Cider,https://ciderguide.com/bantam-cider,,Bantam Cider,https://ciderguide.com/glintcap/medalists/bantam-cider/
https://glintcap.org/berkshire-cider-project,https://glintcap.org/results/commercial/medalists/berkshire-cider-project/,berkshire-cider-project,Berkshire Cider Project,https://ciderguide.com/berkshire-cider-project,1962,Berkshire Cider Project,https://ciderguide.com/berkshire-cider-project,,Berkshire Cider Project,https://ciderguide.com/glintcap/medalists/berkshire-cider-project/
https://glintcap.org/boston-beer-company,https://glintcap.org/results/commercial/medalists/boston-beer-company/,boston-beer-company,#N/A,#N/A,2567,Boston Beer Company,none,Added.,Boston Beer Company,https://ciderguide.com/glintcap/medalists/boston-beer-company/
https://glintcap.org/cider-hill-cellars,https://glintcap.org/results/commercial/medalists/cider-hill-cellars/,cider-hill-cellars,Cider Hill Cellars,https://ciderguide.com/cider-hill-cellars,195,Cider Hill Cellars,https://ciderguide.com/cider-hill-cellars,,Cider Hill Cellars,https://ciderguide.com/glintcap/medalists/cider-hill-cellars/
https://glintcap.org/downeast-cider-house,https://glintcap.org/results/commercial/medalists/downeast-cider-house/,downeast-cider-house,Downeast Cider House,https://ciderguide.com/downeast-cider-house,243,Downeast Cider House,https://ciderguide.com/downeast-cider-house,,Downeast Cider House,https://ciderguide.com/glintcap/medalists/downeast-cider-house/
https://glintcap.org/headwater-cider,https://glintcap.org/results/commercial/medalists/headwater-cider/,headwater-cider,Headwater Cider,https://ciderguide.com/headwater-cider,325,Headwater Cider,https://ciderguide.com/headwater-cider,,Headwater Cider,https://ciderguide.com/glintcap/medalists/headwater-cider/
https://glintcap.org/new-salem-cider,https://glintcap.org/results/commercial/medalists/new-salem-cider/,new-salem-cider,New Salem Cider,https://ciderguide.com/new-salem-cider,1883,New Salem Cider,https://ciderguide.com/new-salem-cider,,New Salem Cider,https://ciderguide.com/glintcap/medalists/new-salem-cider/
https://glintcap.org/prospect-ciderworks,https://glintcap.org/results/commercial/medalists/prospect-ciderworks/,prospect-ciderworks,Prospect Ciderworks,https://ciderguide.com/prospect-ciderworks,493,Prospect Ciderworks,https://ciderguide.com/prospect-ciderworks,,Prospect Ciderworks,https://ciderguide.com/glintcap/medalists/prospect-ciderworks/
https://glintcap.org/ragged-hill-cider-company,https://glintcap.org/results/commercial/medalists/ragged-hill-cider-company/,ragged-hill-cider-company,#N/A,#N/A,497,Ragged Hill Cider,https://ciderguide.com/ragged-hill-cider,,Ragged Hill Cider,https://ciderguide.com/glintcap/medalists/ragged-hill-cider/
https://glintcap.org/russell-orchards,https://glintcap.org/results/commercial/medalists/russell-orchards/,russell-orchards,Russell Orchards,https://ciderguide.com/russell-orchards,535,Russell Orchards,https://ciderguide.com/russell-orchards,,Russell Orchards,https://ciderguide.com/glintcap/medalists/russell-orchards/
https://glintcap.org/shoal-hope-ciderworks,https://glintcap.org/results/commercial/medalists/shoal-hope-ciderworks/,shoal-hope-ciderworks,Shoal Hope Ciderworks,https://ciderguide.com/shoal-hope-ciderworks,560,Shoal Hope Ciderworks,https://ciderguide.com/shoal-hope-ciderworks,,Shoal Hope Ciderworks,https://ciderguide.com/glintcap/medalists/shoal-hope-ciderworks/
https://glintcap.org/still-river-winery,https://glintcap.org/results/commercial/medalists/still-river-winery/,still-river-winery,Still River Winery,https://ciderguide.com/still-river-winery,2024,Still River Winery,https://ciderguide.com/still-river-winery,,Still River Winery,https://ciderguide.com/glintcap/medalists/still-river-winery/
https://glintcap.org/stoneybrook-cider,https://glintcap.org/results/commercial/medalists/stoneybrook-cider/,stoneybrook-cider,Stoneybrook Cider,https://ciderguide.com/stoneybrook-cider,599,Stoneybrook Cider,https://ciderguide.com/stoneybrook-cider,,Stoneybrook Cider,https://ciderguide.com/glintcap/medalists/stoneybrook-cider/
https://glintcap.org/stormalong-cider,https://glintcap.org/results/commercial/medalists/stormalong-cider/,stormalong-cider,Stormalong Cider,https://ciderguide.com/stormalong-cider,600,Stormalong Cider,https://ciderguide.com/stormalong-cider,,Stormalong Cider,https://ciderguide.com/glintcap/medalists/stormalong-cider/
https://glintcap.org/3-north-vines,https://glintcap.org/results/commercial/medalists/3-north-vines/,3-north-vines,3 North Vines,https://ciderguide.com/3-north-vines,1076,3 North Vines,https://ciderguide.com/3-north-vines,,3 North Vines,https://ciderguide.com/glintcap/medalists/3-north-vines/
https://glintcap.org/12-corners-vineyards,https://glintcap.org/results/commercial/medalists/12-corners-vineyards/,12-corners-vineyards,12 Corners Vineyards,https://ciderguide.com/12-corners-vineyards,1016,12 Corners Vineyards,https://ciderguide.com/12-corners-vineyards,,12 Corners Vineyards,https://ciderguide.com/glintcap/medalists/12-corners-vineyards/
https://glintcap.org/45-north-vineyard-winery,https://glintcap.org/results/commercial/medalists/45-north-vineyard-winery/,45-north-vineyard-winery,45 North Vineyard & Winery,https://ciderguide.com/45-north-vineyard-winery,2,45 North Vineyard & Winery,https://ciderguide.com/45-north-vineyard-winery,,45 North Vineyard & Winery,https://ciderguide.com/glintcap/medalists/45-north-vineyard-winery/
https://glintcap.org/acme-cider-co,https://glintcap.org/results/commercial/medalists/acme-cider-co/,acme-cider-co,Acme Cider Co.,https://ciderguide.com/acme-cider-co,1835,Acme Cider Co.,https://ciderguide.com/acme-cider-co,,Acme Cider Co.,https://ciderguide.com/glintcap/medalists/acme-cider-co/
https://glintcap.org/adesanya-mead-microbrewery,https://glintcap.org/results/commercial/medalists/adesanya-mead-microbrewery/,adesanya-mead-microbrewery,Adesanya Mead & Microbrewery,https://ciderguide.com/adesanya-mead-microbrewery,1881,Adesanya Mead & Microbrewery,https://ciderguide.com/adesanya-mead-microbrewery,,Adesanya Mead & Microbrewery,https://ciderguide.com/glintcap/medalists/adesanya-mead-microbrewery/
https://glintcap.org/appleholic-cider-company,https://glintcap.org/results/commercial/medalists/appleholic-cider-company/,appleholic-cider-company,Appleholic Cider Company,https://ciderguide.com/appleholic-cider-company,1914,Appleholic Cider Company,https://ciderguide.com/appleholic-cider-company,,Appleholic Cider Company,https://ciderguide.com/glintcap/medalists/appleholic-cider-company/
https://glintcap.org/arktos-meadery,https://glintcap.org/results/commercial/medalists/arktos-meadery/,arktos-meadery,Arktos Meadery,https://ciderguide.com/arktos-meadery,1933,Arktos Meadery,https://ciderguide.com/arktos-meadery,,Arktos Meadery,https://ciderguide.com/glintcap/medalists/arktos-meadery/
https://glintcap.org/b-nektar,https://glintcap.org/results/commercial/medalists/b-nektar/,b-nektar,B. Nektar,https://ciderguide.com/b-nektar,4,B. Nektar,https://ciderguide.com/b-nektar,,B. Nektar,https://ciderguide.com/glintcap/medalists/b-nektar/
https://glintcap.org/bee-well-mead-and-cider,https://glintcap.org/results/commercial/medalists/bee-well-mead-and-cider/,bee-well-mead-and-cider,#N/A,#N/A,5,Bee Well Mead & Cider,https://ciderguide.com/bee-well-mead-cider/,,Bee Well Mead & Cider,https://ciderguide.com/glintcap/medalists/bee-well-mead-cider/
https://glintcap.org/bel-lago-winery,https://glintcap.org/results/commercial/medalists/bel-lago-winery/,bel-lago-winery,Bel Lago Winery,https://ciderguide.com/bel-lago-winery,6,Bel Lago Winery,https://ciderguide.com/bel-lago-winery,,Bel Lago Winery,https://ciderguide.com/glintcap/medalists/bel-lago-winery/
https://glintcap.org/bier-distillery,https://glintcap.org/results/commercial/medalists/bier-distillery/,bier-distillery,Bier Distillery,https://ciderguide.com/bier-distillery,2007,Bier Distillery,https://ciderguide.com/bier-distillery,,Bier Distillery,https://ciderguide.com/glintcap/medalists/bier-distillery/
https://glintcap.org/big-belly-ciderworks,https://glintcap.org/results/commercial/medalists/big-belly-ciderworks/,big-belly-ciderworks,Big Belly Ciderworks,https://ciderguide.com/big-belly-ciderworks,2006,Big Belly Ciderworks,https://ciderguide.com/big-belly-ciderworks,,Big Belly Ciderworks,https://ciderguide.com/glintcap/medalists/big-belly-ciderworks/
